code,pop,name,perc,logperc
47159,19102,"Smith County, TN",6.0851053364800125e-05,-9.70708142783751
47161,13297,"Stewart County, TN",4.235872979749488e-05,-10.069336023575488
47163,156786,"Sullivan County, TN",0.0004994552011754555,-7.601992651234241
47165,166123,"Sumner County, TN",0.0005291990125704477,-7.544145991616281
47167,61705,"Tipton County, TN",0.00019656655051172606,-8.534509504544909
47169,7795,"Trousdale County, TN",2.4831638623108416e-05,-10.603391966940316
47171,18235,"Unicoi County, TN",5.808915077516125e-05,-9.753531645189412
47173,19127,"Union County, TN",6.093069300117956e-05,-9.705773520041658
47175,5628,"Van Buren County, TN",1.792847494173883e-05,-10.929120330197913
47177,39839,"Warren County, TN",0.00012691053894881542,-8.972028137450286
47179,125094,"Washington County, TN",0.00039849762692997103,-7.827809014758082
47181,16996,"Wayne County, TN",5.414221039619636e-05,-9.823896447197491
47183,34793,"Weakley County, TN",0.00011083607474198988,-9.107458252328174
47185,26082,"White County, TN",8.30864398419389e-05,-9.395629048215346
47187,192911,"Williamson County, TN",0.0006145344757437418,-7.394645526799244
47189,118961,"Wilson County, TN",0.0003789604313333676,-7.878078761146535
48000,26059203,TEXAS,0.08301381805031721,-2.488748202508276
48001,58190,"Anderson County, TX",0.00018536921763677726,-8.593160950781478
48003,16117,"Andrews County, TX",5.134208078109536e-05,-9.876999853909474
48005,87597,"Angelina County, TX",0.0002790477291171813,-8.18412771866948
48007,23818,"Aransas County, TX",7.587427437141709e-05,-9.486432872104253
48009,8735,"Archer County, TX",2.7826088950975242e-05,-10.489536525864036
48011,1944,"Armstrong County, TX",6.1927781248650105e-06,-11.99212676341181
48013,46446,"Atascosa County, TX",0.000147957702051173,-8.818584121999425
48015,28618,"Austin County, TX",9.116508455626897e-05,-9.302838578965513
48017,7130,"Bailey County, TX",2.2713224295415395e-05,-10.69256323502385
48019,20537,"Bandera County, TX",6.54223684929798e-05,-9.6346463320921
48021,74763,"Bastrop County, TX",0.00023816392538543354,-8.342551359256902
48023,3623,"Baylor County, TX",1.1541376104107991e-05,-11.369572057537116
48025,32527,"Bee County, TX",0.00010361753810055772,-9.174803955781345
48027,323037,"Bell County, TX",0.0010290619686841658,-6.879107601704282
48029,1785704,"Bexar County, TX",0.005688512689652237,-5.169306455231566
48031,10655,"Blanco County, TX",3.3942413024915994e-05,-10.290845203899476
48033,616,"Borden County, TX",1.9623206403893245e-06,-13.141382784898672
48035,18125,"Bosque County, TX",5.773873637509173e-05,-9.759582268709318
48037,93148,"Bowie County, TX",0.0002967309139788714,-8.122684843379067
48039,324769,"Brazoria County, TX",0.0010345794026925333,-6.873760309067293
48041,200665,"Brazos County, TX",0.000639235505363188,-7.355237618491677
48043,9316,"Brewster County, TX",2.9676914100433356e-05,-10.42514111742796
48045,1561,"Briscoe County, TX",4.972698895532038e-06,-12.21154782791676
48047,7161,"Brooks County, TX",2.2811977444525898e-05,-10.688224833425252
48049,37825,"Brown County, TX",0.00012049476984208797,-9.023904209775637
48051,17291,"Burleson County, TX",5.508195810547371e-05,-9.806688334527404
48053,43448,"Burnet County, TX",0.00013840731685655093,-8.885309648717511
48055,38734,"Caldwell County, TX",0.0001233904670208443,-9.000156702144515
48057,21609,"Calhoun County, TX",6.883731610093005e-05,-9.58376457487472
48059,13517,"Callahan County, TX",4.3059558597633924e-05,-10.052926316948366
48061,415557,"Cameron County, TX",0.0013237923349971859,-6.62725468044791
48063,12449,"Camp County, TX",3.9657353331504385e-05,-10.135234171050406
48065,6157,"Carson County, TX",1.961364964752771e-05,-10.839284823520982
48067,30166,"Cass County, TX",9.60963708408837e-05,-9.250159007103996
48069,8164,"Castro County, TX",2.6007119656068904e-05,-10.557140224502458
48071,36196,"Chambers County, TX",0.00011530545113560387,-9.06792585396117
48073,51206,"Cherokee County, TX",0.00016312108881781778,-8.721017756770513
48075,7029,"Childress County, TX",2.239148016444247e-05,-10.706830021256287
48077,10535,"Clay County, TX",3.3560142770294695e-05,-10.302171422193904
48079,3046,"Cochran County, TX",9.703293296470588e-06,-11.543045214977086
48081,3231,"Coke County, TX",1.029262660567842e-05,-11.484082782607695
48083,8675,"Coleman County, TX",2.7634953823664593e-05,-10.496429143617133
48085,834642,"Collin County, TX",0.0026588234154802377,-5.929871579050522
48087,3036,"Collingsworth County, TX",9.671437441918813e-06,-11.546333609916672
48089,20696,"Colorado County, TX",6.592887658035302e-05,-9.626934024566328
48091,114384,"Comal County, TX",0.00036438000670502025,-7.91731326042556
48093,13765,"Comanche County, TX",4.384958379051794e-05,-10.034745330855486
48095,4010,"Concho County, TX",1.2774197675261673e-05,-11.268083228131578
48097,38688,"Cooke County, TX",0.00012324393008990615,-9.001344995017673
48099,77231,"Coryell County, TX",0.00024602595028881154,-8.310073538616574
48101,1486,"Cottle County, TX",4.7337799863937275e-06,-12.260786523154488
48103,4562,"Crane County, TX",1.453264084651964e-05,-11.139113345587859
48105,3743,"Crockett County, TX",1.1923646358729288e-05,-11.336987040527765
48107,6126,"Crosby County, TX",1.951489649841721e-05,-10.844332461039473
48109,2290,"Culberson County, TX",7.294990692356417e-06,-11.828322651883907
48111,6996,"Dallam County, TX",2.2286355844421613e-05,-10.7115359122937
48113,2453843,"Dallas County, TX",0.00781692657008906,-4.851463823405941
48115,13640,"Dawson County, TX",4.345138560862075e-05,-10.04386781703474
48117,19360,"Deaf Smith County, TX",6.167293441223592e-05,-9.693665387601625
48119,5329,"Delta County, TX",1.6975984890640762e-05,-10.98371086613541
48121,707304,"Denton County, TX",0.0022531773347888484,-6.095413910115182
48123,20465,"DeWitt County, TX",6.519300634020702e-05,-9.63815835950569
48125,2323,"Dickens County, TX",7.400115012377274e-06,-11.814015015661784
48127,10461,"Dimmit County, TX",3.3324409446611566e-05,-10.309220413088433
48129,3598,"Donley County, TX",1.1461736467728554e-05,-11.376496333921715
48131,11717,"Duval County, TX",3.732550477831447e-05,-10.195833690764038
48133,18421,"Eastland County, TX",5.868166966982426e-05,-9.743383151279977
48135,144325,"Ector County, TX",0.000459759620818489,-7.6848067685030585
48137,1968,"Edwards County, TX",6.26923217578927e-06,-11.979856670819995
48139,153969,"Ellis County, TX",0.0004904814069482206,-7.620123186001028
48141,827398,"El Paso County, TX",0.0026357470344429324,-5.938588632636205
48143,39321,"Erath County, TX",0.00012526040568303348,-8.985115742144538
48145,17610,"Falls County, TX",5.609815986567533e-05,-9.788407546941942
48147,33831,"Fannin County, TX",0.00010777154153410915,-9.135496927531795
48149,24695,"Fayette County, TX",7.866803281560773e-05,-9.450273675457467
48151,3844,"Fisher County, TX",1.2245390489702213e-05,-11.31036097834201
48153,6367,"Floyd County, TX",2.0282622593114982e-05,-10.805746068415168
